file,is_intact,details
104_20200329-140231_032_plantC_day5.txt,y,Done!
6_20200205-214859_002_plantB_day3.txt,y,Done!
22_20200205-215844_025_plantA_day2.txt,y,Done!
56_20200219-145348_009_plantB_day12.txt,y,Done!
66_20200219-145348_011_plantC_day5.txt,y,Done!
94_set1_day13_20200329-140102_022_plantB_day8.txt,y,Done!
56_20200219-145348_009_plantE_day5.txt,y,Done!
29_20200205-215844_028_plantB_day13.txt,n,"Edge assignment failed: (69, [54, 0]); 54; 3; ['-221.0 1433.0 0', '[55,1]']"
47_20200213-171245_006_plantB_day4.txt,y,Done!
33_20200213-171421_009_plantB_day11.txt,n,"Edge assignment failed: (70, [37, 0]); 36; 4; ['-42.0 848.0 0', '[37,4] [36,5]']"
2_20200205-214859_001_plantA_day4.txt,y,Done!
10_20200205-215035_012_plantD_day5.txt,y,Done!
54_20200219-145220_002_plantB_day6.txt,y,Done!
1_20200205-215035_009_plantA_day8.txt,y,Done!
45_20200213-171245_005_plantA_day8.txt,n,"Edge assignment failed: (17, [14, 0]); 14; 2; ['19.0 253.0 0', '[15,1]']"
41_20200213-171421_012_plantE_day14.txt,n,"Edge assignment failed: (192, [57, 0]); 56; 6; ['-227.0 1015.0 0', '[57,6] [56,7]']"
37_20200213-171245_002_plantA_day14.txt,n,"Edge assignment failed: (27, [16, 0]); 15; 3; ['-24.0 374.0 0', '[16,3]']"
29_20200205-215844_028_plantA_day9.txt,y,Done!
56_20200219-145348_009_plantC_day10.txt,y,Done!
73_set1_day13_20200329-135710_001_plantA_day1.txt,y,Done!
31_20200205-215844_029_plantC_day4.txt,y,Done!
40_20200213-171245_003_plantC_day7.txt,n,"Edge assignment failed: (34, [28, 0]); 28; 2; ['79.0 607.0 0', '[29,1]']"
41_20200213-171421_012_plantD_day8.txt,n,"Edge assignment failed: (16, [9, 0]); 8; 3; ['-34.0 113.0 0', '[9,3]']"
71_20200219-145220_006_plantA_day4.txt,y,Done!
104_20200329-140231_032_plantB_day1.txt,y,Done!
61_20200219-145348_010_plantA_day7.txt,y,Done!
91_set1_day13_20200329-140102_019_plantA_day12.txt,n,"Edge assignment failed: (106, [34, 0]); 33; 6; ['18.0 625.0 0', '[34,7]']"
29_20200205-215844_028_plantB_day6.txt,y,Done!
23_20200205-215715_017_plantE_day10.txt,n,"Edge assignment failed: (55, [19, 0]); 18; 5; ['-39.0 439.0 0', '[19,5]']"
13_20200205-214859_005_plantC_day4.txt,y,Done!
13_20200205-214859_005_plantC_day9.txt,y,Done!
77_set1_day13_20200329-135710_005_plantA_day5.txt,y,Done!
68_20200219-145348_012_plantE_day4.txt,y,Done!
1_20200205-215035_009_plantA_day14.txt,n,"Edge assignment failed: (6, [4, 0]); 3; 3; ['4.0 28.0 0', '[4,3] [3,4]']"
27_20200205-215844_027_plantB_day7.txt,n,"Edge assignment failed: (25, [19, 0]); 19; 2; ['-82.0 378.0 0', '[20,1]']"
12_20200205-215035_013_plantE_day2.txt,y,Done!
50_20200219-145220_001_plantD_day9.txt,n,"Edge assignment failed: (67, [50, 0]); 50; 2; ['141.0 906.0 0', '[51,1]']"
45_20200213-171245_005_plantA_day4.txt,y,Done!
43_20200213-171421_013_plantC_day3.txt,y,Done!
7_20200205-215035_011_plantD_day11.txt,n,"Edge assignment failed: (21, [12, 0]); 11; 1; ['42.0 217.0 0', '[12,1] [11,2]']"
31_20200205-215844_029_plantB_day7.txt,y,Done!
15_20200205-214859_006_plantE_day12.txt,n,"Edge assignment failed: (7, [5, 0]); 4; 2; ['19.0 56.0 0', '[5,2] [4,3]']"
35_20200213-171421_010_plantB_day4.txt,y,Done!
45_20200213-171245_005_plantA_day6.txt,y,Done!
33_20200213-171421_009_plantD_day6.txt,y,Done!
90_set1_day13_20200329-140102_018_plantE_day11.txt,n,"Edge assignment failed: (77, [26, 0]); 25; 5; ['0.0 419.0 0', '[26,5]']"
56_20200219-145348_009_plantB_day4.txt,y,Done!
89_set1_day13_20200329-140102_017_plantC_day11.txt,n,"Edge assignment failed: (137, [31, 0]); 30; 7; ['-10.0 535.0 0', '[31,6] [31,7]']"
63_20200219-145220_004_plantA_day15.txt,n,"Edge assignment failed: (88, [38, 0]); 37; 2; ['-41.0 565.0 0', '[38,2] [37,3]']"
2_20200205-214859_001_plantA_day3.txt,y,Done!
27_20200205-215844_027_plantA_day2.txt,y,Done!
63_20200219-145220_004_plantE_day12.txt,n,"Edge assignment failed: (161, [85, 0]); 85; 2; ['92.0 1474.0 0', '[86,1]']"
63_20200219-145220_004_plantA_day8.txt,y,Done!
39_20200213-171421_011_plantE_day1.txt,y,Done!
12_20200205-215035_013_plantA_day5.txt,y,Done!
66_20200219-145348_011_plantA_day13.txt,n,"Edge assignment failed: (65, [28, 0]); 27; 5; ['-67.0 508.0 0', '[28,5]']"
39_20200213-171421_011_plantA_day14.txt,n,"Edge assignment failed: (106, [37, 0]); 37; 6; ['43.0 724.0 0', '[37,6]']"
91_set1_day13_20200329-140102_019_plantC_day11.txt,n,"Edge assignment failed: (18, [13, 0]); 12; 2; ['16.0 183.0 0', '[13,2] [12,3]']"
54_20200219-145220_002_plantA_day8.txt,y,Done!
104_20200329-140231_032_plantA_day9.txt,n,"Edge assignment failed: (11, [7, 0]); 6; 2; ['23.0 139.0 0', '[7,2] [6,3]']"
54_20200219-145220_002_plantC_day6.txt,y,Done!
12_20200205-215035_013_plantA_day6.txt,y,Done!
23_20200205-215715_017_plantA_day12.txt,n,"Edge assignment failed: (186, [49, 0]); 48; 3; ['123.0 1259.0 0', '[49,3]']"
31_20200205-215844_029_plantD_day10.txt,n,"Edge assignment failed: (37, [25, 0]); 24; 1; ['23.0 515.0 0', '[25,1] [24,2]']"
21_20200205-214859_008_plantA_day10.txt,n,"Edge assignment failed: (20, [15, 0]); 14; 1; ['-37.0 324.0 0', '[15,1] [14,2]']"
27_20200205-215844_027_plantA_day9.txt,y,Done!
66_20200219-145348_011_plantC_day8.txt,y,Done!
40_20200213-171245_003_plantD_day8.txt,n,"Edge assignment failed: (28, [14, 0]); 13; 1; ['-23.0 228.0 0', '[14,1] [13,2]']"
31_20200205-215844_029_plantA_day6.txt,y,Done!
68_20200219-145348_012_plantC_day4.txt,y,Done!
76_set1_day13_20200329-135710_004_plantA_day7.txt,n,"Edge assignment failed: (30, [17, 0]); 16; 3; ['35.0 416.0 0', '[17,3]']"
45_20200213-171245_005_plantB_day1.txt,y,Done!
23_20200205-215715_017_plantC_day8.txt,y,Done!
33_20200213-171421_009_plantA_day7.txt,y,Done!
7_20200205-215035_011_plantD_day7.txt,y,Done!
23_20200205-215715_017_plantC_day10.txt,n,"Edge assignment failed: (54, [30, 0]); 29; 2; ['84.0 742.0 0', '[30,2]']"
63_20200219-145220_004_plantE_day2.txt,y,Done!
10_20200205-215035_012_plantC_day3.txt,y,Done!
25_20200205-215844_026_plantE_day6.txt,y,Done!
45_20200213-171245_005_plantA_day1.txt,y,Done!
2_20200205-214859_001_plantE_day10.txt,n,"Edge assignment failed: (37, [24, 0]); 23; 4; ['-88.0 453.0 0', '[24,4]']"
1_20200205-215035_009_plantB_day1.txt,y,Done!
61_20200219-145348_010_plantE_day5.txt,y,Done!
18_20200205-214859_007_plantE_day10.txt,n,"Edge assignment failed: (75, [29, 0]); 28; 5; ['-49.0 847.0 0', '[29,5]']"
96_set1_day13_20200329-140102_024_plantA_day5.txt,y,Done!
104_20200329-140231_032_plantE_day2.txt,y,Done!
56_20200219-145348_009_plantB_day10.txt,y,Done!
35_20200213-171421_010_plantA_day4.txt,y,Done!
13_20200205-214859_005_plantC_day12.txt,n,"Edge assignment failed: (110, [38, 0]); 37; 5; ['-156.0 934.0 0', '[38,5] [37,6]']"
60_20200219-145220_003_plantC_day3.txt,y,Done!
43_20200213-171421_013_plantC_day2.txt,y,Done!
27_20200205-215844_027_plantC_day5.txt,y,Done!
2_20200205-214859_001_plantB_day1.txt,y,Done!
63_20200219-145220_004_plantB_day13.txt,n,"Edge assignment failed: (116, [54, 0]); 53; 4; ['-67.0 1064.0 0', '[54,4]']"
1_20200205-215035_009_plantA_day4.txt,y,Done!
7_20200205-215035_011_plantE_day1.txt,y,Done!
56_20200219-145348_009_plantC_day4.txt,y,Done!
37_20200213-171245_002_plantD_day11.txt,n,"Edge assignment failed: (123, [36, 0]); 35; 6; ['33.0 817.0 0', '[36,5]']"
77_set1_day13_20200329-135710_005_plantC_day6.txt,n,"Edge assignment failed: (37, [20, 0]); 19; 2; ['71.0 344.0 0', '[20,2]']"
31_20200205-215844_029_plantE_day6.txt,y,Done!
30_20200205-215715_020_plantE_day3.txt,y,Done!
33_20200213-171421_009_plantC_day3.txt,y,Done!
23_20200205-215715_017_plantE_day9.txt,n,"Edge assignment failed: (50, [19, 0]); 18; 3; ['-39.0 439.0 0', '[19,3]']"
34_20200213-171245_001_plantA_day10.txt,n,"Edge assignment failed: (90, [28, 0]); 27; 4; ['-73.0 540.0 0', '[28,4]']"
56_20200219-145348_009_plantB_day2.txt,y,Done!
33_20200213-171421_009_plantA_day5.txt,y,Done!
66_20200219-145348_011_plantB_day4.txt,y,Done!
4_20200205-215035_010_plantD_day14.txt,n,"Edge assignment failed: (49, [22, 0]); 21; 7; ['-22.0 640.0 0', '[22,9]']"
33_20200213-171421_009_plantD_day10.txt,n,"Edge assignment failed: (44, [26, 0]); 25; 2; ['-49.0 645.0 0', '[26,2] [25,3]']"
25_20200205-215844_026_plantB_day5.txt,y,Done!
53_20200219-145348_008_plantD_day10.txt,n,"Edge assignment failed: (48, [43, 0]); 42; 1; ['-37.0 676.0 0', '[43,1] [42,2]']"
21_20200205-214859_008_plantB_day9.txt,n,"Edge assignment failed: (64, [19, 0]); 18; 4; ['27.0 531.0 0', '[19,3]']"
22_20200205-215844_025_plantE_day1.txt,y,Done!
27_20200205-215844_027_plantD_day4.txt,y,Done!
15_20200205-214859_006_plantE_day7.txt,n,"Edge assignment failed: (22, [14, 0]); 14; 2; ['-58.0 324.0 0', '[15,1]']"
53_20200219-145348_008_plantE_day14.txt,n,"Edge assignment failed: (98, [31, 0]); 30; 7; ['34.0 457.0 0', '[31,8]']"
49_20200219-145348_007_plantD_day8.txt,y,Done!
17_20200205-215035_015_plantD_day2.txt,y,Done!
53_20200219-145348_008_plantC_day6.txt,y,Done!
56_20200219-145348_009_plantE_day13.txt,n,"Edge assignment failed: (368, [72, 0]); 71; 7; ['-59.0 1217.0 0', '[72,7]']"
53_20200219-145348_008_plantA_day1.txt,y,Done!
31_20200205-215844_029_plantD_day14.txt,n,"Edge assignment failed: (60, [25, 0]); 24; 4; ['23.0 515.0 0', '[25,4] [24,5]']"
48_20200213-171421_015_plantD_day11.txt,n,"Edge assignment failed: (88, [42, 0]); 41; 4; ['-98.0 688.0 0', '[42,3]']"
9_20200205-214859_003_plantD_day9.txt,n,"Edge assignment failed: (94, [40, 0]); 39; 3; ['-55.0 891.0 0', '[40,3]']"
27_20200205-215844_027_plantC_day8.txt,n,"Edge assignment failed: (38, [24, 0]); 23; 2; ['-109.0 485.0 0', '[24,2]']"
47_20200213-171245_006_plantA_day2.txt,y,Done!
50_20200219-145220_001_plantE_day4.txt,y,Done!
26_20200205-215715_018_plantD_day11.txt,n,"Edge assignment failed: (69, [31, 0]); 30; 5; ['-51.0 775.0 0', '[31,5]']"
54_20200219-145220_002_plantB_day4.txt,y,Done!
68_20200219-145348_012_plantD_day6.txt,y,Done!
39_20200213-171421_011_plantC_day14.txt,n,"Edge assignment failed: (65, [30, 0]); 29; 6; ['10.0 537.0 0', '[30,6]']"
26_20200205-215715_018_plantC_day6.txt,y,Done!
77_set1_day13_20200329-135710_005_plantA_day6.txt,n,"Edge assignment failed: (39, [28, 0]); 27; 2; ['41.0 505.0 0', '[28,2]']"
39_20200213-171421_011_plantE_day2.txt,y,Done!
79_set1_day13_20200329-135710_007_plantC_day4.txt,y,Done!
41_20200213-171421_012_plantC_day2.txt,y,Done!
9_20200205-214859_003_plantE_day3.txt,y,Done!
29_20200205-215844_028_plantC_day8.txt,y,Done!
45_20200213-171245_005_plantE_day7.txt,y,Done!
7_20200205-215035_011_plantB_day7.txt,y,Done!
15_20200205-214859_006_plantC_day3.txt,y,Done!
94_set1_day13_20200329-140102_022_plantB_day9.txt,n,"Edge assignment failed: (132, [62, 0]); 61; 3; ['-36.0 1167.0 0', '[62,2]']"
68_20200219-145348_012_plantD_day9.txt,y,Done!
50_20200219-145220_001_plantB_day9.txt,y,Done!
63_20200219-145220_004_plantA_day1.txt,y,Done!
35_20200213-171421_010_plantE_day10.txt,n,"Edge assignment failed: (15, [11, 0]); 10; 3; ['11.0 200.0 0', '[11,3]']"
30_20200205-215715_020_plantA_day12.txt,n,"Edge assignment failed: (35, [29, 0]); 28; 2; ['-31.0 498.0 0', '[29,2] [28,3]']"
10_20200205-215035_012_plantC_day9.txt,n,"Edge assignment failed: (8, [7, 0]); 6; 2; ['91.0 111.0 0', '[7,2] [6,3]']"
67_20200219-145220_005_plantB_day9.txt,y,Done!
89_set1_day13_20200329-140102_017_plantC_day5.txt,y,Done!
60_20200219-145220_003_plantE_day12.txt,n,"Edge assignment failed: (61, [23, 0]); 22; 4; ['76.0 353.0 0', '[23,4]']"
94_set1_day13_20200329-140102_022_plantC_day1.txt,y,Done!
63_20200219-145220_004_plantD_day9.txt,n,"Edge assignment failed: (64, [47, 0]); 47; 2; ['-82.0 715.0 0', '[48,1]']"
11_20200205-214859_004_plantC_day7.txt,n,"Edge assignment failed: (36, [22, 0]); 22; 2; ['6.0 515.0 0', '[23,1]']"
41_20200213-171421_012_plantA_day9.txt,n,"Edge assignment failed: (77, [28, 0]); 27; 4; ['-61.0 470.0 0', '[28,4] [27,5]']"
92_set1_day13_20200329-140102_020_plantE_day8.txt,n,"Edge assignment failed: (86, [40, 0]); 39; 3; ['27.0 721.0 0', '[40,2]']"
12_20200205-215035_013_plantE_day7.txt,y,Done!
60_20200219-145220_003_plantB_day12.txt,n,"Edge assignment failed: (108, [38, 0]); 37; 4; ['-67.0 541.0 0', '[38,4]']"
54_20200219-145220_002_plantE_day13.txt,n,"Edge assignment failed: (79, [65, 0]); 64; 1; ['19.0 995.0 0', '[65,1] [64,2]']"
34_20200213-171245_001_plantB_day10.txt,n,"Edge assignment failed: (40, [31, 0]); 30; 1; ['-36.0 556.0 0', '[31,1] [30,2]']"
40_20200213-171245_003_plantE_day7.txt,n,"Edge assignment failed: (34, [31, 0]); 30; 2; ['51.0 597.0 0', '[31,2]']"
34_20200213-171245_001_plantA_day12.txt,n,"Edge assignment failed: (102, [28, 0]); 27; 6; ['-73.0 540.0 0', '[28,6]']"
12_20200205-215035_013_plantD_day4.txt,y,Done!
43_20200213-171421_013_plantE_day2.txt,y,Done!
73_set1_day13_20200329-135710_001_plantC_day9.txt,n,"Edge assignment failed: (39, [20, 0]); 19; 2; ['-9.0 412.0 0', '[20,2] [20,3]']"
48_20200213-171421_015_plantB_day4.txt,y,Done!
18_20200205-214859_007_plantE_day13.txt,n,"Edge assignment failed: (122, [28, 0]); 27; 7; ['-62.0 781.0 0', '[28,6] [28,7]']"
17_20200205-215035_015_plantA_day7.txt,y,Done!
35_20200213-171421_010_plantA_day6.txt,y,Done!
39_20200213-171421_011_plantE_day11.txt,n,"Edge assignment failed: (84, [29, 0]); 28; 6; ['70.0 581.0 0', '[29,6]']"
39_20200213-171421_011_plantC_day10.txt,n,"Edge assignment failed: (85, [42, 0]); 41; 4; ['62.0 960.0 0', '[42,4]']"
63_20200219-145220_004_plantD_day12.txt,n,"Edge assignment failed: (83, [38, 0]); 37; 5; ['-42.0 568.0 0', '[38,5]']"
71_20200219-145220_006_plantD_day4.txt,y,Done!
31_20200205-215844_029_plantA_day13.txt,n,"Edge assignment failed: (115, [33, 0]); 32; 5; ['59.0 604.0 0', '[33,5] [32,6]']"
35_20200213-171421_010_plantE_day3.txt,y,Done!
11_20200205-214859_004_plantD_day7.txt,y,Done!
45_20200213-171245_005_plantD_day12.txt,n,"Edge assignment failed: (125, [54, 0]); 53; 4; ['-133.0 1119.0 0', '[54,4]']"
26_20200205-215715_018_plantD_day1.txt,y,Done!
94_set1_day13_20200329-140102_022_plantC_day8.txt,n,"Edge assignment failed: (58, [25, 0]); 24; 5; ['24.0 409.0 0', '[25,5]']"
56_20200219-145348_009_plantB_day11.txt,y,Done!
19_20200205-215035_016_plantC_day10.txt,n,"Edge assignment failed: (77, [33, 0]); 32; 3; ['250.0 961.0 0', '[33,3]']"
48_20200213-171421_015_plantA_day2.txt,y,Done!
2_20200205-214859_001_plantD_day8.txt,n,"Edge assignment failed: (27, [19, 0]); 18; 2; ['16.0 470.0 0', '[19,2]']"
25_20200205-215844_026_plantB_day9.txt,n,"Edge assignment failed: (59, [49, 0]); 49; 2; ['-52.0 724.0 0', '[50,1]']"
92_set1_day13_20200329-140102_020_plantE_day1.txt,y,Done!
45_20200213-171245_005_plantB_day14.txt,n,"Edge assignment failed: (74, [27, 0]); 26; 4; ['56.0 441.0 0', '[27,4] [26,5]']"
56_20200219-145348_009_plantA_day7.txt,y,Done!
53_20200219-145348_008_plantC_day3.txt,y,Done!
6_20200205-214859_002_plantB_day2.txt,y,Done!
26_20200205-215715_018_plantC_day4.txt,y,Done!
9_20200205-214859_003_plantC_day2.txt,y,Done!
79_set1_day13_20200329-135710_007_plantD_day9.txt,n,"Edge assignment failed: (81, [46, 0]); 45; 2; ['-5.0 805.0 0', '[46,2]']"
60_20200219-145220_003_plantB_day4.txt,y,Done!
27_20200205-215844_027_plantA_day5.txt,y,Done!
45_20200213-171245_005_plantE_day3.txt,y,Done!
47_20200213-171245_006_plantB_day9.txt,n,"Edge assignment failed: (32, [18, 0]); 17; 2; ['-25.0 350.0 0', '[18,2]']"
7_20200205-215035_011_plantB_day14.txt,n,"Edge assignment failed: (19, [11, 0]); 10; 3; ['-8.0 221.0 0', '[11,3] [10,4]']"
27_20200205-215844_027_plantC_day3.txt,y,Done!
37_20200213-171245_002_plantB_day15.txt,n,"Edge assignment failed: (194, [33, 0]); 32; 9; ['-4.0 707.0 0', '[33,9]']"
95_set1_day13_20200329-140102_023_plantA_day11.txt,n,"Edge assignment failed: (51, [27, 0]); 26; 4; ['109.0 396.0 0', '[27,4]']"
7_20200205-215035_011_plantD_day10.txt,n,"Edge assignment failed: (17, [12, 0]); 11; 1; ['42.0 217.0 0', '[12,1] [11,2]']"
89_set1_day13_20200329-140102_017_plantD_day6.txt,n,"Edge assignment failed: (16, [12, 0]); 11; 3; ['9.0 195.0 0', '[12,3]']"
53_20200219-145348_008_plantC_day4.txt,y,Done!
67_20200219-145220_005_plantB_day3.txt,y,Done!
31_20200205-215844_029_plantB_day8.txt,y,Done!
33_20200213-171421_009_plantD_day9.txt,n,"Edge assignment failed: (37, [26, 0]); 25; 2; ['-49.0 645.0 0', '[26,2] [25,3]']"
9_20200205-214859_003_plantB_day9.txt,n,"Edge assignment failed: (32, [19, 0]); 18; 3; ['-15.0 345.0 0', '[19,3]']"
29_20200205-215844_028_plantC_day14.txt,n,"Edge assignment failed: (127, [34, 0]); 33; 5; ['111.0 644.0 0', '[34,6]']"
17_20200205-215035_015_plantD_day11.txt,n,"Edge assignment failed: (35, [14, 0]); 14; 4; ['35.0 307.0 0', '[15,3]']"
27_20200205-215844_027_plantB_day5.txt,y,Done!
18_20200205-214859_007_plantE_day2.txt,y,Done!
61_20200219-145348_010_plantD_day9.txt,y,Done!
31_20200205-215844_029_plantE_day2.txt,y,Done!
29_20200205-215844_028_plantB_day1.txt,y,Done!
95_set1_day13_20200329-140102_023_plantD_day3.txt,y,Done!
90_set1_day13_20200329-140102_018_plantD_day5.txt,n,"Edge assignment failed: (28, [18, 0]); 17; 2; ['-17.0 263.0 0', '[18,2]']"
71_20200219-145220_006_plantD_day12.txt,n,"Edge assignment failed: (104, [45, 0]); 44; 4; ['-1.0 957.0 0', '[45,4]']"
49_20200219-145348_007_plantD_day10.txt,y,Done!
92_set1_day13_20200329-140102_020_plantC_day6.txt,y,Done!
40_20200213-171245_003_plantC_day8.txt,n,"Edge assignment failed: (37, [29, 0]); 28; 2; ['79.0 607.0 0', '[29,2]']"
47_20200213-171245_006_plantB_day2.txt,y,Done!
67_20200219-145220_005_plantB_day1.txt,y,Done!
12_20200205-215035_013_plantD_day12.txt,n,"Edge assignment failed: (57, [17, 0]); 16; 5; ['-37.0 319.0 0', '[17,4]']"
12_20200205-215035_013_plantA_day4.txt,y,Done!
41_20200213-171421_012_plantA_day5.txt,y,Done!
25_20200205-215844_026_plantA_day4.txt,y,Done!
1_20200205-215035_009_plantB_day11.txt,n,"Edge assignment failed: (56, [22, 0]); 21; 5; ['-121.0 495.0 0', '[22,5]']"
29_20200205-215844_028_plantA_day10.txt,y,Done!
73_set1_day13_20200329-135710_001_plantC_day11.txt,n,"Edge assignment failed: (46, [20, 0]); 19; 3; ['-9.0 412.0 0', '[20,3] [20,4]']"
25_20200205-215844_026_plantB_day10.txt,n,"Edge assignment failed: (74, [50, 0]); 49; 2; ['-52.0 724.0 0', '[50,2]']"
94_set1_day13_20200329-140102_022_plantA_day2.txt,y,Done!
17_20200205-215035_015_plantD_day10.txt,n,"Edge assignment failed: (93, [42, 0]); 41; 2; ['-22.0 1026.0 0', '[42,2]']"
41_20200213-171421_012_plantA_day8.txt,n,"Edge assignment failed: (58, [28, 0]); 27; 2; ['-61.0 470.0 0', '[28,2] [27,3]']"
34_20200213-171245_001_plantA_day13.txt,n,"Edge assignment failed: (114, [28, 0]); 27; 6; ['-73.0 540.0 0', '[28,6]']"
104_20200329-140231_032_plantC_day13.txt,n,"Edge assignment failed: (5, [4, 0]); 3; 2; ['12.0 46.0 0', '[4,2] [3,3]']"
18_20200205-214859_007_plantD_day8.txt,n,"Edge assignment failed: (35, [17, 0]); 16; 3; ['80.0 433.0 0', '[17,3]']"
40_20200213-171245_003_plantD_day1.txt,y,Done!
77_set1_day13_20200329-135710_005_plantD_day6.txt,y,Done!
47_20200213-171245_006_plantA_day9.txt,n,"Edge assignment failed: (83, [32, 0]); 31; 5; ['24.0 547.0 0', '[32,3]']"
90_set1_day13_20200329-140102_018_plantB_day7.txt,n,"Edge assignment failed: (89, [54, 0]); 54; 2; ['39.0 905.0 0', '[55,1]']"
95_set1_day13_20200329-140102_023_plantA_day4.txt,y,Done!
74_set1_day13_20200329-135710_002_plantA_day10.txt,n,"Edge assignment failed: (155, [30, 0]); 29; 9; ['-10.0 794.0 0', '[30,9]']"
54_20200219-145220_002_plantC_day3.txt,y,Done!
66_20200219-145348_011_plantB_day8.txt,n,"Edge assignment failed: (30, [27, 0]); 27; 2; ['-112.0 539.0 0', '[28,1]']"
48_20200213-171421_015_plantB_day13.txt,n,"Edge assignment failed: (65, [25, 0]); 24; 4; ['-12.0 406.0 0', '[25,4] [24,5]']"
18_20200205-214859_007_plantB_day12.txt,n,"Edge assignment failed: (67, [14, 0]); 13; 11; ['-31.0 326.0 0', '[14,10]']"
104_20200329-140231_032_plantC_day11.txt,n,"Edge assignment failed: (5, [4, 0]); 3; 2; ['12.0 46.0 0', '[4,2] [3,3]']"
63_20200219-145220_004_plantD_day4.txt,y,Done!
23_20200205-215715_017_plantC_day5.txt,y,Done!
77_set1_day13_20200329-135710_005_plantC_day1.txt,y,Done!
35_20200213-171421_010_plantC_day7.txt,y,Done!
23_20200205-215715_017_plantA_day5.txt,y,Done!
33_20200213-171421_009_plantD_day12.txt,n,"Edge assignment failed: (62, [22, 0]); 22; 3; ['-48.0 556.0 0', '[23,2]']"
18_20200205-214859_007_plantD_day4.txt,y,Done!
90_set1_day13_20200329-140102_018_plantA_day4.txt,y,Done!
62_20200218-131149_004_plantB_day1.txt,y,Done!
91_set1_day13_20200329-140102_019_plantE_day3.txt,y,Done!
90_set1_day13_20200329-140102_018_plantB_day11.txt,n,"Edge assignment failed: (209, [55, 0]); 54; 7; ['39.0 905.0 0', '[55,7]']"
37_20200213-171245_002_plantA_day9.txt,n,"Edge assignment failed: (51, [31, 0]); 30; 4; ['-42.0 750.0 0', '[31,2] [30,3]']"
31_20200205-215844_029_plantE_day9.txt,y,Done!
13_20200205-214859_005_plantB_day4.txt,y,Done!
13_20200205-214859_005_plantB_day3.txt,y,Done!
39_20200213-171421_011_plantA_day11.txt,n,"Edge assignment failed: (66, [38, 0]); 37; 4; ['36.0 748.0 0', '[38,4]']"
95_set1_day13_20200329-140102_023_plantC_day5.txt,y,Done!
77_set1_day13_20200329-135710_005_plantA_day3.txt,y,Done!
91_set1_day13_20200329-140102_019_plantA_day11.txt,n,"Edge assignment failed: (92, [34, 0]); 33; 6; ['18.0 625.0 0', '[34,7]']"
18_20200205-214859_007_plantC_day6.txt,y,Done!
56_20200219-145348_009_plantC_day8.txt,y,Done!
39_20200213-171421_011_plantE_day3.txt,y,Done!
49_20200219-145348_007_plantD_day2.txt,y,Done!
7_20200205-215035_011_plantB_day12.txt,n,"Edge assignment failed: (19, [11, 0]); 10; 3; ['-8.0 221.0 0', '[11,3] [10,4]']"
11_20200205-214859_004_plantD_day12.txt,n,"Edge assignment failed: (37, [16, 0]); 15; 2; ['-26.0 349.0 0', '[16,2] [15,3]']"
1_20200205-215035_009_plantC_day13.txt,n,"Edge assignment failed: (3, [3, 0]); 2; 2; ['-4.0 13.0 0', '[3,2] [2,3]']"
71_20200219-145220_006_plantB_day5.txt,y,Done!
66_20200219-145348_011_plantB_day6.txt,y,Done!
63_20200219-145220_004_plantB_day11.txt,n,"Edge assignment failed: (81, [54, 0]); 53; 2; ['-67.0 1064.0 0', '[54,2]']"
54_20200219-145220_002_plantB_day15.txt,n,"Edge assignment failed: (167, [86, 0]); 85; 4; ['40.0 1396.0 0', '[86,4]']"
54_20200219-145220_002_plantE_day12.txt,y,Done!
37_20200213-171245_002_plantC_day4.txt,y,Done!
104_20200329-140231_032_plantC_day9.txt,n,"Edge assignment failed: (5, [4, 0]); 3; 2; ['12.0 46.0 0', '[4,2] [3,3]']"
30_20200205-215715_020_plantA_day9.txt,y,Done!
91_set1_day13_20200329-140102_019_plantE_day6.txt,y,Done!
56_20200219-145348_009_plantA_day3.txt,y,Done!
10_20200205-215035_012_plantB_day14.txt,n,"Edge assignment failed: (19, [7, 0]); 6; 3; ['-42.0 119.0 0', '[7,3] [6,4]']"
91_set1_day13_20200329-140102_019_plantB_day7.txt,n,"Edge assignment failed: (77, [39, 0]); 38; 3; ['46.0 749.0 0', '[39,3]']"
6_20200205-214859_002_plantE_day11.txt,n,"Edge assignment failed: (74, [26, 0]); 25; 5; ['-41.0 688.0 0', '[26,4]']"
91_set1_day13_20200329-140102_019_plantA_day9.txt,n,"Edge assignment failed: (80, [34, 0]); 33; 6; ['18.0 625.0 0', '[34,6]']"
68_20200219-145348_012_plantA_day2.txt,y,Done!
33_20200213-171421_009_plantE_day5.txt,y,Done!
12_20200205-215035_013_plantE_day5.txt,y,Done!
12_20200205-215035_013_plantC_day4.txt,y,Done!
95_set1_day13_20200329-140102_023_plantC_day10.txt,n,"Edge assignment failed: (79, [44, 0]); 43; 4; ['103.0 770.0 0', '[44,4]']"
33_20200213-171421_009_plantC_day4.txt,y,Done!
27_20200205-215844_027_plantD_day13.txt,n,"Edge assignment failed: (74, [19, 0]); 19; 4; ['-81.0 365.0 0', '[20,3] [20,4]']"
79_set1_day13_20200329-135710_007_plantB_day4.txt,y,Done!
92_set1_day13_20200329-140102_020_plantC_day10.txt,n,"Edge assignment failed: (28, [22, 0]); 21; 2; ['-82.0 339.0 0', '[22,2] [21,3]']"
61_20200219-145348_010_plantE_day7.txt,y,Done!
43_20200213-171421_013_plantE_day10.txt,n,"Edge assignment failed: (120, [45, 0]); 44; 3; ['-46.0 982.0 0', '[45,2]']"
